Datetime,Lon,Lat,Type
2010-11-05 23:17:00,-75.15271,39.962461,Prostitution
2016-07-26 22:27:00,-75.190955,39.989501,Liquor Law Violations
2007-11-01 10:58:00,-75.151377,40.053037,Family Abuse
2013-04-09 20:43:00,-75.168078,39.906642,Liquor Law Violations
2011-07-04 18:08:00,-75.152179,39.943021,Public Drunkenness
2006-04-20 18:45:00,-75.080915,40.019701,Prostitution
2013-11-23 14:02:00,-75.08554,40.014849,Liquor Law Violations
2009-08-27 00:56:00,-75.159163,39.948055,Public Drunkenness
2007-10-15 11:15:00,-75.230849,39.944897,Family Abuse
2007-09-12 20:10:00,-75.060651,40.016997,Liquor Law Violations
2008-09-13 23:10:00,-75.146202,40.029077,Prostitution
2015-11-21 17:37:00,-75.083676,40.016863,Liquor Law Violations
2016-05-10 10:09:00,-75.104232,40.001497,Prostitution
2012-11-28 23:32:00,-75.245832,39.967282,Prostitution
2011-09-23 22:54:00,-75.160758,39.983748,Liquor Law Violations
2006-12-08 22:05:00,-75.07088,39.994416,Liquor Law Violations
2010-12-09 20:56:00,-75.156301,39.986444,Liquor Law Violations
2009-03-17 18:52:00,-75.211722,40.03042,Liquor Law Violations
2016-10-26 12:13:00,-75.160333,39.920621,Prostitution
2011-08-25 23:46:00,-75.225898,40.026389,Public Drunkenness
2007-12-01 00:47:00,-75.146433,39.94124,Liquor Law Violations
2007-12-18 01:45:00,-75.200788,39.954719,Public Drunkenness
2007-08-31 00:56:00,-75.136916,39.96106,Liquor Law Violations
2010-01-21 13:37:00,-75.099355,40.004269,Prostitution
2011-12-13 11:10:00,-75.106447,40.000383,Prostitution
2015-06-25 02:31:00,-75.090136,40.008792,Prostitution
2016-01-09 22:02:00,-75.223143,39.969712,Prostitution
2012-02-28 23:03:00,-75.205555,39.96605,Prostitution
2010-01-08 14:39:00,-75.127384,39.988844,Prostitution
2009-05-28 11:11:00,-75.169791,39.954204,Public Drunkenness
2012-05-27 07:23:00,-75.122562,39.99148,Public Drunkenness
2010-04-07 19:53:00,-75.083649,40.016743,Liquor Law Violations
2007-01-04 01:32:00,-75.163528,39.990371,Prostitution
2008-04-22 23:00:00,-75.236117,39.942339,Prostitution
2010-07-20 13:38:00,-75.127416,39.988827,Prostitution
2008-09-23 13:47:00,-75.161524,39.987579,Homicide
2011-07-10 01:16:00,-75.166209,39.997779,Public Drunkenness
2014-11-15 01:58:00,-75.029897,40.034125,Public Drunkenness
2015-12-26 17:35:00,-75.099204,39.992197,Family Abuse
2012-02-12 01:05:00,-75.215228,40.028577,Liquor Law Violations
2014-09-05 00:23:00,-75.148128,40.000833,Prostitution
2009-04-07 17:21:00,-75.167377,39.965276,Public Drunkenness
2014-02-21 11:18:00,-75.16567,39.951072,Public Drunkenness
2006-10-05 00:40:00,-75.120326,39.992726,Prostitution
2010-05-24 21:54:00,-75.14432,39.949975,Public Drunkenness
2011-09-20 20:10:00,-75.164766,40.045475,Public Drunkenness
2012-04-16 11:07:00,-75.125492,39.989889,Prostitution
2007-06-13 23:50:00,-75.124844,39.986412,Prostitution
2014-06-27 20:38:00,-75.165118,39.953658,Liquor Law Violations
2010-05-29 20:06:00,-75.170862,39.987174,Gambling
2008-08-06 16:57:00,-75.043483,40.058733,Family Abuse
2015-11-29 19:30:00,-75.107498,39.997704,Public Drunkenness
2010-12-10 21:29:00,-75.059722,40.058137,Liquor Law Violations
2012-10-12 22:36:00,-75.152095,39.995271,Prostitution
2010-11-20 00:51:00,-75.15804,39.983407,Liquor Law Violations
2016-05-15 02:03:00,-75.195178,39.967089,Homicide
2011-10-15 22:53:00,-75.199259,39.952507,Liquor Law Violations
2006-06-06 01:50:00,-75.026286,40.034768,Prostitution
2015-10-16 12:57:00,-75.108155,39.999301,Prostitution
2013-05-07 15:23:00,-75.157128,39.951542,Public Drunkenness
2014-10-01 18:07:00,-75.203657,39.959316,Gambling
2007-01-21 00:06:00,-75.087823,40.054601,Liquor Law Violations
2011-01-29 02:27:00,-75.16916,39.949916,Public Drunkenness
2014-03-21 22:53:00,-75.147594,40.02611,Public Drunkenness
2012-06-16 22:59:00,-75.209806,39.967733,Prostitution
2011-04-23 20:12:00,-75.106447,40.000383,Prostitution
2013-03-11 18:02:00,-75.232873,40.04595,Public Drunkenness
2016-04-08 15:39:00,-75.168216,39.954014,Liquor Law Violations
2008-08-23 23:03:00,-75.147379,40.010431,Prostitution
2013-09-04 21:44:00,-75.128524,39.988128,Prostitution
2007-01-09 13:11:00,-75.132614,39.992189,Homicide
2009-01-30 11:07:00,-75.049308,40.033332,Liquor Law Violations
2009-11-13 22:24:00,-74.985668,40.100172,Liquor Law Violations
2014-06-03 09:35:00,-75.133314,40.036752,Family Abuse
2012-06-19 19:42:00,-75.168078,39.906642,Liquor Law Violations
2016-01-10 21:30:00,-75.161436,39.962494,Public Drunkenness
2015-04-03 11:42:00,-75.237115,39.950219,Gambling
2008-10-09 09:56:00,-75.032493,40.031567,Gambling
2008-08-21 17:11:00,-75.167074,39.981735,Family Abuse
2012-08-09 20:56:00,-75.082685,40.025188,Liquor Law Violations
2014-05-07 14:19:00,-75.120504,39.994288,Homicide
2016-08-01 04:58:00,-75.061338,40.013316,Homicide
2016-02-16 16:59:00,-75.168272,39.953979,Public Drunkenness
2007-01-06 01:43:00,-75.159532,39.961208,Prostitution
2012-11-14 05:26:00,-75.229065,39.942695,Homicide
2008-09-05 21:52:00,-74.989088,40.093867,Liquor Law Violations
2006-05-19 01:59:00,-75.160613,39.970353,Prostitution
2010-06-25 21:33:00,-75.124787,40.000783,Homicide
2015-05-14 22:20:00,-75.238405,39.922646,Prostitution
2010-12-10 19:07:00,-75.154216,39.91897,Liquor Law Violations
2008-06-20 22:01:00,-75.080219,40.020602,Liquor Law Violations
2012-09-18 19:28:00,-75.043252,40.026005,Liquor Law Violations
2010-10-19 19:08:00,-75.143907,39.941939,Liquor Law Violations
2013-01-03 23:30:00,-75.096881,40.005517,Prostitution
2014-09-30 22:13:00,-75.106431,40.000372,Prostitution
2016-01-13 21:06:00,-75.14869,40.004251,Prostitution
2009-04-13 10:36:00,-75.146803,39.997633,Homicide
2011-09-02 23:40:00,-75.237999,39.941554,Liquor Law Violations
2007-07-15 01:54:00,-75.147016,39.941398,Liquor Law Violations
2007-03-14 12:28:00,-75.183742,39.987684,Liquor Law Violations
2008-05-22 22:50:00,-75.152863,40.001642,Prostitution
2011-02-08 21:48:00,-75.161562,39.947804,Prostitution
2006-05-23 02:13:00,-75.171127,40.027233,Prostitution
2012-10-31 23:08:00,-75.159892,39.9841,Liquor Law Violations
2006-11-26 01:25:00,-75.133214,39.9803,Homicide
2011-12-18 05:47:00,-75.071149,40.017076,Homicide
2011-10-01 04:55:00,-75.14888,39.957997,Public Drunkenness
2016-08-19 01:43:00,-75.160657,39.948457,Liquor Law Violations
2007-12-20 05:11:00,-75.244891,39.946389,Homicide
2009-11-28 02:41:00,-75.125492,39.989889,Prostitution
2013-12-31 03:38:00,-75.135316,39.983634,Public Drunkenness
2007-08-21 22:58:00,-75.13024,39.987184,Prostitution
2007-07-31 22:40:00,-75.158752,39.920373,Prostitution
2011-07-12 21:21:00,-75.122562,39.99148,Prostitution
2013-08-25 22:37:00,-75.132264,39.984732,Family Abuse
2012-03-26 21:26:00,-75.204317,39.974127,Public Drunkenness
2011-05-11 22:32:00,-75.087588,40.01259,Prostitution
2014-06-13 19:32:00,-75.14278,40.037859,Public Drunkenness
2009-08-22 18:53:00,-75.087227,40.014306,Liquor Law Violations
2006-04-18 21:47:00,-75.168078,39.906642,Liquor Law Violations
2012-11-30 22:16:00,-75.043252,40.026005,Prostitution
2012-06-13 17:22:00,-75.252475,39.897412,Homicide
2008-03-05 13:36:00,-75.158785,39.920415,Prostitution
2015-01-18 03:36:00,-75.147195,40.019958,Prostitution
2009-11-06 20:14:00,-75.034398,40.044437,Liquor Law Violations
2011-08-09 22:56:00,-75.097675,40.003754,Prostitution
2011-05-14 23:00:00,-75.147379,40.010431,Prostitution
2008-12-23 23:06:00,-75.108741,39.999085,Prostitution
2009-03-31 03:30:00,-75.178106,40.080374,Public Drunkenness
2008-03-08 22:22:00,-75.122562,39.99148,Prostitution
2006-08-18 01:24:00,-75.247559,39.969065,Prostitution
2013-07-05 10:04:00,-75.182175,39.928892,Family Abuse
2009-12-12 17:57:00,-75.230278,39.942609,Homicide
2009-04-11 01:27:00,-75.158896,39.952825,Liquor Law Violations
2015-06-09 13:33:00,-75.239034,39.988971,Homicide
2013-08-14 20:52:00,-75.086381,40.013919,Prostitution
2008-04-04 18:48:00,-75.112349,40.000509,Gambling
2013-07-20 09:10:00,-75.185211,39.989529,Homicide
2012-09-12 23:56:00,-75.245832,39.967282,Prostitution
2006-01-21 20:12:00,-75.150208,39.959109,Liquor Law Violations
2012-10-16 23:52:00,-75.169834,39.977958,Prostitution
2007-07-28 15:38:00,-75.205602,40.003,Homicide
2007-08-23 22:04:00,-75.184223,39.940738,Homicide
2014-08-22 10:04:00,-75.108718,39.998966,Prostitution
2012-12-08 13:04:00,-75.082691,40.016778,Liquor Law Violations
2008-11-25 12:27:00,-75.161882,39.950412,Public Drunkenness
2010-05-01 02:48:00,-75.159846,39.915295,Liquor Law Violations
2013-12-17 22:11:00,-75.132603,39.983163,Prostitution
2011-05-25 20:54:00,-75.161002,39.947046,Prostitution
2015-05-19 22:59:00,-75.122562,39.99148,Prostitution
2007-08-17 23:23:00,-75.145405,39.963954,Family Abuse
2011-09-20 22:06:00,-75.147964,40.007249,Prostitution
2006-09-30 03:04:00,-75.13824,40.018461,Homicide
2015-01-20 21:11:00,-75.113389,39.996459,Prostitution
2015-06-18 22:15:00,-75.13945,39.958729,Liquor Law Violations
2015-07-01 19:01:00,-75.125492,39.989889,Public Drunkenness
2012-08-09 23:37:00,-75.222889,39.968414,Prostitution
2008-01-11 23:00:00,-75.162156,39.949052,Prostitution
2010-01-06 00:17:00,-75.142501,39.948145,Liquor Law Violations
2015-12-05 01:38:00,-75.166255,39.94086,Public Drunkenness
2013-09-07 03:37:00,-75.156235,39.978399,Liquor Law Violations
2006-04-13 07:20:00,-75.032687,40.106175,Homicide
2011-05-03 21:59:00,-75.176267,40.049975,Liquor Law Violations
2015-08-18 22:21:00,-75.086381,40.013919,Prostitution
2010-09-04 20:05:00,-75.173569,39.93618,Gambling
2014-05-29 23:39:00,-75.147203,40.018183,Prostitution
2008-05-11 19:04:00,-75.084117,40.018676,Liquor Law Violations
2011-09-27 09:41:00,-75.122562,39.99148,Prostitution
2011-12-27 23:20:00,-75.162225,39.947883,Prostitution
2009-03-28 18:44:00,-75.034137,40.057302,Liquor Law Violations
2008-03-27 22:15:00,-75.106447,40.000383,Prostitution
2006-05-11 01:15:00,-75.092045,40.008276,Prostitution
2014-10-31 18:18:00,-75.226698,39.968003,Public Drunkenness
2010-05-27 23:21:00,-75.183226,40.006591,Homicide
2008-09-02 23:35:00,-75.148878,40.002742,Prostitution
2016-10-05 22:06:00,-75.248259,39.885015,Prostitution
2016-05-24 21:06:00,-75.078182,40.022416,Public Drunkenness
2008-12-23 23:05:00,-75.103724,40.001854,Prostitution
2006-10-28 12:55:00,-75.16209,40.004381,Gambling
2016-04-20 12:32:00,-75.159811,39.948779,Prostitution
2009-01-19 19:07:00,-75.082172,40.034429,Homicide
2011-09-28 21:19:00,-75.172975,39.955044,Public Drunkenness
2015-10-01 02:43:00,-75.147195,40.019958,Prostitution
2006-04-18 01:56:00,-75.104232,40.001497,Prostitution
2012-09-23 01:04:00,-75.160268,39.98334,Liquor Law Violations
2010-04-27 22:59:00,-75.148417,40.012024,Prostitution
2012-09-13 23:06:00,-75.202418,39.963138,Prostitution
2014-03-12 21:35:00,-75.121591,39.991975,Prostitution
2015-08-11 20:47:00,-75.123429,40.007221,Public Drunkenness
2007-07-05 17:57:00,-75.145086,40.027384,Family Abuse
2006-09-22 20:28:00,-75.168078,39.906642,Liquor Law Violations
2010-04-30 10:04:00,-75.176091,39.925208,Liquor Law Violations
2009-09-19 21:19:00,-75.065441,40.063675,Liquor Law Violations
2010-12-04 19:37:00,-74.964641,40.097737,Liquor Law Violations
2011-09-22 22:23:00,-75.106447,40.000383,Prostitution
2015-04-09 19:52:00,-75.168078,39.906642,Liquor Law Violations
2009-04-04 03:52:00,-75.057536,40.028625,Liquor Law Violations
2013-10-14 17:18:00,-75.175193,39.952316,Public Drunkenness
2015-02-25 20:42:00,-75.15972,39.952909,Public Drunkenness
2008-08-29 21:42:00,-74.987943,40.058125,Liquor Law Violations
2013-04-18 21:28:00,-75.138732,39.956872,Liquor Law Violations
2016-02-08 11:18:00,-75.128524,39.988128,Prostitution
2008-10-03 21:05:00,-75.042572,40.032299,Liquor Law Violations
2008-05-31 16:24:00,-75.133249,39.98496,Homicide
2014-04-16 23:10:00,-75.147639,40.008809,Prostitution
2010-09-02 18:59:00,-75.162237,39.958066,Public Drunkenness
2007-01-03 00:51:00,-75.146483,40.027563,Prostitution
2010-09-24 22:14:00,-75.169845,39.913952,Liquor Law Violations
2015-02-18 13:32:00,-75.221335,40.003585,Prostitution
2012-11-10 22:27:00,-75.11337,39.996571,Prostitution
2013-12-21 00:24:00,-75.241939,39.903989,Public Drunkenness
2006-05-18 01:41:00,-75.099355,40.004269,Prostitution
2011-02-15 21:54:00,-75.200312,39.96653,Prostitution
2008-05-17 06:04:00,-75.1636,39.948142,Public Drunkenness
2016-03-18 04:36:00,-75.147285,40.014117,Prostitution
2013-01-18 10:35:00,-75.083676,40.016863,Prostitution
2008-06-23 19:22:00,-75.079986,40.023468,Liquor Law Violations
2010-03-26 00:29:00,-75.176081,39.981567,Homicide
2007-09-08 17:05:00,-75.130114,40.034068,Homicide
2015-03-19 21:44:00,-75.128751,39.986585,Prostitution
2012-04-07 02:17:00,-75.15817,39.915366,Liquor Law Violations
2009-03-06 22:34:00,-75.159929,39.959361,Prostitution
2013-03-26 22:15:00,-75.158752,39.920373,Prostitution
2014-08-02 22:26:00,-75.172551,39.98058,Public Drunkenness
2008-07-23 12:03:00,-75.103724,40.001854,Prostitution
2014-01-03 03:10:00,-75.096575,40.010985,Homicide
2014-06-23 21:32:00,-75.238799,39.961674,Homicide
2010-04-15 22:28:00,-75.122562,39.99148,Prostitution
2008-03-05 21:58:00,-75.088753,40.010998,Prostitution
2007-08-05 09:16:00,-75.225193,39.927914,Family Abuse
2007-03-31 23:19:00,-75.108741,39.999085,Prostitution
2006-06-01 01:09:00,-75.128907,39.971777,Homicide
2012-03-10 00:45:00,-75.160467,39.986889,Homicide
2011-02-16 21:00:00,-75.083668,40.033362,Homicide
2011-07-05 22:44:00,-75.213948,39.970279,Prostitution
2011-08-23 22:50:00,-75.122562,39.99148,Prostitution
2010-06-11 18:31:00,-74.982313,40.07796,Liquor Law Violations
2010-05-03 14:21:00,-75.111392,39.998793,Homicide
2008-10-17 05:34:00,-75.169698,39.924899,Public Drunkenness
2008-05-18 01:48:00,-75.169563,39.925514,Liquor Law Violations
2007-06-20 22:00:00,-74.98037,40.087051,Liquor Law Violations
2012-08-28 22:50:00,-75.238758,39.922409,Prostitution
2009-03-15 23:28:00,-75.181847,39.930453,Homicide
2009-02-04 21:39:00,-75.11337,39.996571,Prostitution
2006-08-20 11:24:00,-75.244167,39.898684,Homicide
2007-11-03 23:45:00,-75.157549,40.00322,Homicide
2013-06-05 00:05:00,-75.181451,40.06007,Family Abuse
2013-08-17 21:04:00,-75.111001,39.997854,Prostitution
2010-03-10 16:20:00,-75.059041,40.046126,Public Drunkenness
2008-01-15 21:08:00,-75.185433,39.988469,Prostitution
2011-05-19 18:54:00,-75.149741,40.043696,Public Drunkenness
2009-06-21 02:32:00,-75.150495,39.95815,Public Drunkenness
2015-01-20 10:27:00,-75.097675,40.003754,Prostitution
2012-09-05 23:06:00,-75.209806,39.967733,Prostitution
2012-12-02 02:48:00,-75.148083,39.962235,Public Drunkenness
2016-02-18 20:10:00,-75.156505,39.952574,Public Drunkenness
2008-02-21 22:09:00,-75.245627,39.919582,Prostitution
2011-03-16 15:08:00,-75.055361,40.012091,Family Abuse
2006-04-03 01:05:00,-75.153077,40.001174,Family Abuse
2006-07-05 00:53:00,-75.089506,40.016352,Family Abuse
2009-01-29 10:59:00,-75.11337,39.996571,Prostitution
2006-07-23 18:13:00,-75.155644,40.064702,Homicide
2014-04-12 01:39:00,-75.156155,39.981503,Public Drunkenness
2010-05-18 11:36:00,-75.120345,39.992646,Prostitution
2007-04-14 19:57:00,-75.147612,39.941475,Liquor Law Violations
2013-06-06 20:18:00,-75.125492,39.989889,Prostitution
2006-05-29 00:50:00,-75.16944,40.056212,Family Abuse
2015-02-07 22:43:00,-75.155385,40.051817,Prostitution
2010-04-05 12:06:00,-75.101188,40.003265,Prostitution
2016-07-25 19:37:00,-75.003973,40.103492,Prostitution
2013-04-30 21:54:00,-75.115786,39.995225,Prostitution
2009-02-10 20:01:00,-75.079986,40.023468,Liquor Law Violations
2012-10-02 00:49:00,-75.209228,39.958779,Family Abuse
2008-10-17 12:42:00,-75.023154,40.043268,Prostitution
2011-12-05 17:54:00,-75.233566,39.943266,Homicide
2008-08-31 01:37:00,-75.216792,40.024909,Liquor Law Violations
2010-06-01 19:05:00,-75.065021,40.014732,Liquor Law Violations
2012-03-27 14:13:00,-75.175466,40.071381,Liquor Law Violations
2008-08-27 20:01:00,-75.080202,40.014873,Homicide
2012-10-07 01:42:00,-75.158621,39.983449,Public Drunkenness
2006-10-22 03:43:00,-75.161729,39.945474,Public Drunkenness
2015-08-04 21:36:00,-75.120326,39.992726,Prostitution
2016-10-04 21:42:00,-75.104232,40.001497,Prostitution
2010-01-11 10:53:00,-75.120345,39.992646,Prostitution
2013-12-06 18:43:00,-75.238385,39.966453,Family Abuse
2014-10-24 22:57:00,-75.223324,39.968295,Prostitution
2010-03-15 04:18:00,-75.156505,39.952574,Public Drunkenness
2007-01-12 21:20:00,-75.087188,40.058256,Liquor Law Violations
2014-04-23 22:10:00,-75.222834,39.968333,Prostitution
2014-11-30 07:13:00,-75.226855,39.948488,Homicide
2013-03-30 00:44:00,-75.186205,39.955238,Family Abuse
2015-10-30 11:26:00,-75.166974,39.998599,Public Drunkenness
2016-10-05 22:07:00,-75.248259,39.885015,Prostitution
2008-03-09 05:14:00,-75.148845,39.913832,Public Drunkenness
2012-05-03 23:16:00,-75.150617,39.987218,Prostitution
2012-03-11 00:07:00,-75.22312,40.025317,Public Drunkenness
2011-04-29 21:30:00,-75.175336,39.912254,Liquor Law Violations
2009-02-21 23:14:00,-75.110723,39.999336,Prostitution
2011-05-31 22:30:00,-75.200312,39.96653,Prostitution
2009-02-14 14:58:00,-75.154995,39.992417,Homicide
2010-11-10 22:50:00,-75.101188,40.003265,Prostitution
2014-05-29 10:27:00,-75.128508,39.988117,Prostitution
2013-06-21 22:52:00,-75.088753,40.010998,Prostitution
2009-11-24 19:38:00,-75.167292,40.058472,Homicide
2014-01-29 13:09:00,-75.208625,39.999439,Prostitution
2008-09-16 22:49:00,-75.104232,40.001497,Prostitution
2006-12-07 13:07:00,-75.144399,39.995757,Family Abuse
2014-03-21 22:08:00,-75.159739,39.970173,Prostitution
2014-03-27 23:16:00,-75.180871,39.981823,Family Abuse
2014-09-18 22:34:00,-75.104186,40.001575,Prostitution
2007-09-19 22:49:00,-75.245794,39.967327,Prostitution
2009-08-02 00:54:00,-75.141738,39.946378,Liquor Law Violations
2014-03-27 09:28:00,-75.161632,39.947897,Public Drunkenness
2014-09-10 22:48:00,-75.222874,39.968412,Prostitution
2007-09-14 23:00:00,-75.066691,40.014044,Prostitution
2009-12-04 01:57:00,-75.151779,39.960078,Liquor Law Violations
2011-11-03 04:20:00,-75.17093,40.043024,Public Drunkenness
2014-03-11 10:46:00,-75.11157,39.997421,Prostitution
2012-09-22 22:45:00,-75.23967,40.064026,Liquor Law Violations
2009-03-08 01:45:00,-75.242858,39.951682,Homicide
2014-02-28 11:46:00,-75.092046,40.008284,Prostitution
2011-03-13 20:09:00,-75.085199,40.077108,Liquor Law Violations
2009-06-24 22:09:00,-75.147919,39.993126,Prostitution
2013-01-23 22:17:00,-75.082984,40.008887,Prostitution
2011-06-23 22:38:00,-75.243379,39.919152,Prostitution
2010-04-07 23:28:00,-75.077521,40.022767,Liquor Law Violations
2011-01-12 23:30:00,-75.177001,39.996855,Homicide
2007-11-24 01:45:00,-75.161091,39.94649,Prostitution
2013-05-14 21:22:00,-75.111001,39.997854,Prostitution
2013-10-21 11:02:00,-74.958421,40.091641,Family Abuse
2011-11-10 18:32:00,-75.23244,39.941152,Homicide
2013-04-17 00:50:00,-75.151041,39.977739,Public Drunkenness
2008-11-07 23:09:00,-75.15836,39.959146,Prostitution
2010-05-03 13:35:00,-75.173207,39.962553,Public Drunkenness
2008-02-11 18:27:00,-75.12742,39.997814,Homicide
2009-02-07 23:45:00,-75.14439,39.948385,Liquor Law Violations
2009-03-25 01:05:00,-75.157742,39.961739,Public Drunkenness
2009-05-08 16:29:00,-75.073744,40.013771,Liquor Law Violations
2008-09-19 19:09:00,-75.143613,40.044396,Family Abuse
2008-02-29 11:00:00,-75.166798,39.952811,Public Drunkenness
2016-01-14 21:57:00,-75.211396,39.968718,Prostitution
2015-02-24 21:36:00,-75.103724,40.001854,Prostitution
2006-12-17 01:37:00,-75.10663,40.032933,Homicide
2008-01-18 20:12:00,-75.169328,39.980212,Homicide
2014-05-09 19:41:00,-75.132584,39.992778,Public Drunkenness
2016-11-05 22:16:00,-75.096881,40.005517,Prostitution
2006-09-09 02:16:00,-75.070425,40.013214,Prostitution
2006-05-21 22:02:00,-75.159979,39.948863,Public Drunkenness
2014-10-27 21:17:00,-75.154166,40.003852,Family Abuse
2008-05-13 18:49:00,-75.168078,39.906642,Liquor Law Violations
2013-10-19 03:17:00,-75.16161,39.948297,Public Drunkenness
2009-05-14 23:57:00,-75.184465,39.933504,Homicide
2014-04-23 17:54:00,-75.157211,39.920179,Liquor Law Violations
2012-02-29 22:51:00,-75.235572,39.92661,Prostitution
2012-06-14 22:52:00,-75.238758,39.922409,Prostitution
2014-04-16 11:34:00,-75.128508,39.988117,Prostitution
2010-08-14 00:56:00,-75.106111,40.032305,Liquor Law Violations
2015-06-02 12:21:00,-75.232239,39.926998,Gambling
2010-04-23 21:25:00,-75.174226,40.039084,Homicide
2014-12-18 03:59:00,-75.147237,40.018256,Prostitution
2006-05-03 20:40:00,-75.168078,39.906642,Liquor Law Violations
2014-08-19 22:06:00,-75.245818,39.967279,Prostitution
2008-02-02 16:35:00,-75.100425,40.042865,Family Abuse
2013-02-23 03:04:00,-75.134133,39.964607,Public Drunkenness
2015-10-22 09:53:00,-75.127384,39.988844,Prostitution
2011-05-21 19:36:00,-75.090136,40.008792,Prostitution
2015-02-12 04:07:00,-75.222889,39.968414,Prostitution
2010-05-25 02:46:00,-75.143333,39.96093,Public Drunkenness
2013-12-07 03:05:00,-75.144449,40.040197,Liquor Law Violations
2007-04-12 22:08:00,-75.155477,40.050476,Prostitution
2012-05-11 23:15:00,-75.090136,40.008792,Prostitution
2014-05-15 17:12:00,-75.125847,39.971731,Public Drunkenness
2010-10-03 03:13:00,-75.166893,39.95042,Public Drunkenness
2006-11-02 01:35:00,-75.145341,40.046203,Prostitution
2010-07-08 23:44:00,-75.083676,40.016863,Liquor Law Violations
2011-10-14 13:01:00,-75.153953,40.022225,Gambling
2016-08-30 11:23:00,-75.115786,39.995225,Prostitution
2010-03-25 11:41:00,-75.127384,39.988844,Prostitution
2012-10-19 23:48:00,-75.160517,39.982189,Liquor Law Violations
2007-02-15 22:23:00,-75.247565,39.969155,Prostitution
2010-07-01 22:29:00,-75.081259,40.019479,Liquor Law Violations
2012-11-22 08:20:00,-75.168713,39.951482,Public Drunkenness
2007-08-26 00:47:00,-75.036567,40.038391,Liquor Law Violations
2010-09-29 21:19:00,-75.146044,39.987922,Homicide
2011-03-02 19:44:00,-75.16523,39.952586,Public Drunkenness
2006-02-06 15:06:00,-75.219545,39.936198,Family Abuse
2012-08-10 17:01:00,-75.159942,39.951887,Public Drunkenness
2012-01-06 01:35:00,-75.150599,39.979373,Liquor Law Violations
2009-11-18 16:34:00,-75.157531,39.95159,Gambling
2016-06-09 22:43:00,-75.141765,40.012575,Homicide
2013-06-21 19:29:00,-75.17298,39.980066,Gambling
2009-08-07 21:52:00,-74.984034,40.075024,Liquor Law Violations
2006-05-27 22:05:00,-75.066902,40.062161,Liquor Law Violations
2011-12-21 11:26:00,-75.111001,39.997854,Prostitution
2006-09-06 01:25:00,-75.147237,40.018256,Prostitution
2006-09-24 23:00:00,-75.145068,39.974166,Homicide
2012-09-05 23:05:00,-75.220834,39.969948,Prostitution
2009-01-22 22:41:00,-75.158695,39.957629,Prostitution
2015-05-17 20:36:00,-75.078182,40.022416,Liquor Law Violations
2009-06-27 23:22:00,-75.14726,39.95038,Liquor Law Violations
2016-05-21 22:20:00,-75.060681,40.016888,Prostitution
2013-05-08 14:08:00,-75.247068,39.88632,Prostitution
2009-12-17 22:36:00,-75.246155,39.965859,Prostitution
2015-05-27 00:16:00,-75.081265,40.022068,Prostitution
2006-09-28 19:36:00,-75.237597,39.992021,Family Abuse
2011-04-19 20:43:00,-75.073779,40.029826,Liquor Law Violations
2009-04-17 21:10:00,-74.984645,40.076387,Liquor Law Violations
2010-08-23 21:47:00,-75.159444,39.947627,Public Drunkenness
2006-05-02 18:54:00,-75.050758,40.04958,Prostitution
2006-02-17 11:40:00,-75.139084,39.909174,Gambling
2012-12-19 23:36:00,-75.108741,39.999085,Prostitution
2007-09-04 22:39:00,-75.205925,39.970302,Prostitution
2012-06-22 09:50:00,-75.083649,40.016743,Liquor Law Violations
2009-10-03 02:46:00,-75.221417,40.02673,Public Drunkenness
2007-12-04 22:10:00,-75.120326,39.992726,Prostitution
2010-06-26 01:34:00,-75.218377,40.022199,Public Drunkenness
2011-06-23 22:39:00,-75.228371,39.929721,Prostitution
2008-05-13 22:44:00,-75.236865,39.923728,Prostitution
2012-05-15 13:42:00,-75.044624,40.034756,Gambling
2014-02-16 02:22:00,-75.169336,39.951504,Public Drunkenness
2016-10-08 02:10:00,-75.147195,40.019958,Prostitution
2016-08-17 20:33:00,-75.136264,39.968936,Public Drunkenness
2010-03-16 22:38:00,-75.222889,39.968414,Prostitution
2007-03-12 00:46:00,-75.182219,39.980383,Gambling
2010-10-30 23:46:00,-75.156014,39.940219,Liquor Law Violations
2012-07-24 22:01:00,-75.160822,39.947714,Prostitution
2011-06-07 19:55:00,-75.168078,39.906642,Liquor Law Violations
2014-03-07 11:03:00,-75.118009,39.994007,Prostitution
2013-09-10 22:05:00,-75.157101,40.050613,Prostitution
2006-02-08 01:06:00,-75.20564,39.962624,Prostitution
2016-01-26 22:29:00,-75.069205,40.059529,Public Drunkenness
2008-11-09 02:42:00,-75.215226,40.033432,Public Drunkenness
2009-12-04 01:34:00,-75.103724,40.001854,Prostitution
2011-06-03 22:48:00,-75.162156,39.949052,Prostitution
2015-04-02 23:05:00,-75.137304,39.960018,Liquor Law Violations
2008-09-23 22:55:00,-75.217593,39.937299,Prostitution
2008-01-08 17:50:00,-75.161882,39.950412,Public Drunkenness
2016-04-10 15:14:00,-75.125568,40.042437,Homicide
2010-07-10 22:25:00,-75.180793,39.927295,Homicide
2015-02-07 21:31:00,-75.161768,39.949087,Public Drunkenness
2013-09-06 19:30:00,-75.239913,39.946882,Gambling
2006-06-08 01:05:00,-75.147379,40.010431,Prostitution
2008-04-25 17:16:00,-75.162751,40.044155,Public Drunkenness
2007-07-31 19:06:00,-74.974237,40.099398,Liquor Law Violations
2012-09-20 20:27:00,-75.082669,40.017952,Liquor Law Violations
2011-01-01 18:12:00,-75.166965,40.060471,Public Drunkenness
